tweet_text;sentiment
@foxfells assiste aqui em casa tenho todos os blue rays :);Positivo
@medicifelipi Farré tempo! Agora tu ja sabe! :D;Positivo
@vmattos04 @PaulaCABarbosa quinta em BH ela tem um desfile com o Breno :);Positivo
Dou por mim a ouvir Eminem e eu não gostava :)));Positivo
@maluscandiuzzi pensa nas artérias contentes :)));Positivo
@leonorgsilva @mimitc22 obrigado :);Positivo
@saraavivian opaa, fazemos perto, o meu falta 7 :);Positivo
vou te comer :) — ihhhhh https://t.co/LvHRL7RfxA;Positivo
Pegador — Se você diz, quem sou eu para contradizer :) https://t.co/ZnhX09QcJx;Positivo
@leadrostan Porque, além de burros, são nojentos :)));Positivo
@IsraelBatista20 Passa o código :);Positivo
namoro minha pitanguinha, vou casar com ela e vamos ter dois lindos filhos e um gatin... Nossas férias em família vai ser na Grécia :D https://t.co/Xfjp78eKAj;Positivo
@camiIasfIower disponha!! :) essa playlist é maravilhosa.;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Hambúrguer. :p https://t.co/vWDBSLUIqg;Positivo
@SteventheIceWiz no problem! :D;Positivo
Interessante ver a propaganda da Vale falando sobre preservação do Meio Ambiente. Que seja uma ideologia a ser seguida (de verdade). :);Positivo
@yUnicornGirl nao esta errado :);Positivo
@OGatoGalactico Acho q conheço um coelho rosa :D https://t.co/mbZgM2pSzG;Positivo
Festa dos Parceiros é muita fixe até te tentarem violar :));Positivo
ola amigo faça uma pergunta :D https://t.co/NHSCP0pP9Y;Positivo
@entrechasecafes @perolakimi Eu tô muito assim: escrevo, deixo uns segundos, e já tô apagando em seguida :P;Positivo
To vendo Transformers O Ultimo Cavaleiro :);Positivo
@RhaneaRibeiro @mariacsantoso @rayssa_souza4 @Sarahsouzzaa exatamente, inclusive o seu deboche.. a lei do retorno é infalível!!!! desejo mt luz p sua vida, tenha uma ótima noite :);Positivo
@gurgelyasmim eu tbm me tornei, tenho uma listinha de filmes assim :);Positivo
@RenaataNeves tenha ódio do macho escroto, não de vc mesma. :);Positivo
+2 pra CF ? Tem AE ? ! :D #PointBlank;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Atum :) https://t.co/c4j6fw5Tgn;Positivo
a tia nic avisa ces n dão bola dai dps percebem qm eh qm :);Positivo
Gostei de um vídeo @YouTube https://t.co/enqzzspCVs 2] Apache Vip II 15mts W.I.P By Gabriel Rivert :D;Positivo
@santharina Ah sim fkksks, mas as fotos ficaram lindas, parabéns pras duas :);Positivo
Nunca estive tão bem sozinha como estou agora fds, ninguém me chateia a cabeça :);Positivo
@MatheusDuarte46 eu gosto de ursinhos :);Positivo
@fromnanda Opa! Vamos nessa :) https://t.co/EQowZDbax7;Positivo
Ainda só comi o mc Chicken e o CBO do mc :);Positivo
To olhando suas fotos faz um tempo, curtindo mas você nem se liga — :) https://t.co/RyHCJRvFOk;Positivo
a apresentação do trabalho é terça e eu já to passando mal agora :D;Positivo
o amor que eu gosto ta por aí postando fotinha com o amor dele :);Positivo
@zainsvibes Boa noite Lu, boa semana :);Positivo
Te achei linda dmsss, queria conversar cm vc — obgggg, chama na dm sou legal :) https://t.co/nMgM6f7bn3;Positivo
Parabéns para mim que acabou de perder todas as fotos :);Positivo
Eu já disse isso aqui algumas vezes e repito: Eu tenho os melhores amigos do mundo. E o melhor bf também :);Positivo
A sana supee descontraída a fazer uma espargata e eu aqui nem com as costas direitas consigo estar :) https://t.co/9SQeWcQK1J;Positivo
O (a) assassino (a) se mostrou em pequenos detalhes. Desde o início, quem juntou as peças, sabe quem matou as meninas. Nem tudo na série foi coincidência :) #SharpObjects;Positivo
seu twitter é legal kkkjjk — errou de conta mas obg :p https://t.co/SQZ0cLl6NX;Positivo
@mateusbirck Eu sei disso. Por isso seria mais genial o inverso. Mesmo que ele pensasse no BB antes, poderia segurar na gaveta e lançar o BCS antes. Todo mundo ia achar legalzinho e aí do nada ele larga um BB nos peito da galera e no meio ainda por cima..;Positivo
opalina :) https://t.co/aOayD2v8GO;Positivo
@beyonceart nao fica assim anjo, todos temos dias ruins sério, sei q as vezes é insuportável ter q aguentar mas tudo passa e passa pra melhor, vc é importante e vc é amado, não deixe de lutar e de acreditar pq vc ainda muita coisa linda pra viver e sonhar;Positivo
@fontes_mariana @colchonerocrf Tmj... Também fico assim, Mariana. :-) https://t.co/nbDpfG68u8;Positivo
@tauanzera_ brigada!! :);Positivo
@DivaDepressao passando pra dizer que GANG BANG da Madonna é um hino . desde que vocês falaram dela no podcast EU não paro de ouvir as músicas dessa RAINHA MARAVILHOSA :);Positivo
@Zeguiba @schnellflu oi moço, concordo com tudo, mas é guia de turismo :) guia turístico é o panfletinho!!;Positivo
gurias/pessoas como tu são raras de encontrar — :)))) me chama porfa https://t.co/I59aHPlpIq;Positivo
Tou muito à toa mas feliz com o que aconteceu :);Positivo
cólica, agora dor nas costas :);Positivo
Bom, bora curtir um pouco a consagrada :);Positivo
Dai sua a fer me faz ficar viciado em kpop :);Positivo
cara voce é foda :D https://t.co/srJXJSutRP;Positivo
@ana_barreto014 @bela_amorim1 Fazer oq né :));Positivo
foo :-) : da698eac-fc4c-44e5-8807-42e1842a8a08;Positivo
assim até vale a pena :));Positivo
Apaguei mais de 200 prints :);Positivo
Acabei de me medir e estou com 1,94 :);Positivo
sigam o meu instagram, anjos link na minha bio :) https://t.co/sSZ199q7MA;Positivo
@NathliaTeixei14 prazer, Alguém :);Positivo
lembrando que é pra mandar de volta :));Positivo
@souuzabella kkkkkkkkk ow. Mas nem era difícil, vai. :P;Positivo
Eae, @JBL_Brasil , já tô merecendo ganhar uns brindes. KKK Fora as caixas de som do meu Home Theater, meus fones com fio e fones bluetooth do filho e da filha. #qualidadeSonora #toMerendo :-) https://t.co/TsGs14W3xT;Positivo
Apesar da indireta para mim o texto é bom. Leiam. :P;Positivo
@raqcozer Bom, não digo que sou o mesmo pq. não fiz anos de terapia, hahaha. Mas da última vez que fui, era despedida do seu Paulo Valentim e o povo tava comentando seu talento. A pessoa sai do Agora, mas o Agora não esquece a pessoa nunca :P;Positivo
"Sempre que vou a uma loja de mobília com o meu namorado começamos a falar do tp "" quando vivermos juntos a nossa sala vai ser assim e tal "" acho isso bué cute :) pensarmos num futuro juntos e não como apenas um namoro "" temporário """;Positivo
tu é mt linda pprt — thanks!!! :) https://t.co/HF9UK8fuDK;Positivo
Você é muito a minha fav mas não tenho coragem de chamar na dm :( — pode chamar bebe :) https://t.co/YYulgRMWVs;Positivo
oi eu queria ser mais proxima de vc — oi anjo, me manda dm :) https://t.co/nGTPuLvXv5;Positivo
@crvgIsaMahone se vc me der unf eu vo te xingar com mt palavrao :D;Positivo
me indica um filme — Your name :) https://t.co/X6Kly181kH;Positivo
@MarlonYeh @NiightHunter @marcus_beni N tenho aula amanha! Chupa :);Positivo
@laurakumagai Mas ficam bonitas sem também. :);Positivo
@jinsoul_fcklips @pow_bibiaa @loonaonethird Sem problemas :);Positivo
Pinned to Dicas de blogs de viagens on @Pinterest: Pretende viajar para o Japão? Então você precisa ler esse artigo com todas as dicas essenciais para embarcar tranquilo. E tem um montão de curiosidades também :) #Japão #Viagem #Tóquio #Turismo #Kyoto #N… https://t.co/NbBwZ1Zzw3;Positivo
@llara_marino Obrigado! :);Positivo
@joyuwuri nope, ela só dá prova :D;Positivo
cara é MUITO bom quando você finalmente percebe que alguma coisa não tá te fazendo bem e tira isso de você. É como se varios problemas fossem embora, se fica novo, e mesmo que seja ruim deixar umas coisas irem às vezes é a melhor coisa :));Positivo
@crlsmell Que bom saber disso,obrigada !!! :D;Positivo
Tbm ñ lhe consigo ligar ñ sei oqq se ta a passar pronto ja ñ durmo hoje :);Positivo
tu é muito querido, extrovertido, queria conversar mais. acho que a gente já foi mais próximo, mas espero poder conversar mais contigo daqui pra frente. parece se importar com todo mundo, e isso é muito lindo :);Positivo
Hoje eu passei um pouco de ciúmes, mas de boa.... Nada que dois tiros na pessoa n resolva :);Positivo
Tirei umas fotinhas e eu tô um nojo :D;Positivo
Quem é inscrito na nossa lista de e-mail hoje recebeu tudo q rolou nos canais :D Inscreva-se pra vc receber tbm https://t.co/mn1mdKwu4w;Positivo
@joaomortari que daora! :D mais ansiosa agora hahahah;Positivo
a quem possa interessar, publiquei agora minha resenha do @festival_coma pelo @CanalRIFF com as lindas fotos do @cinemagrath :) https://t.co/eE31wyIK19;Positivo
Esses tweets é só um bônus da ua p vcs :);Positivo
MEU PRESENTE é sua presença :) https://t.co/ARCVseUqTi;Positivo
@Yara_Silva18 @ReginnaSampaio @dunorte_ Obrigado. Eu sei que meu primeiro Twitter foi mal expressado. :) Vamos seguir em paz.;Positivo
@REDNAWsousa assista que ficou bem legal!!! :D começa mesmo em 1h:15min la no vod;Positivo
@amandabitcr obrigadaa :)));Positivo
De ontem :)) https://t.co/RyLlEnGehM;Positivo
@helenabackes_ vai dar tudo certo Lenaaa. Foca que é só biofísica :P;Positivo
@bruklebis @davidmirandario @luizguiprado É sim, uma situação muito delicada mesmo. Por nada, disponha :);Positivo
ARMYS LEMBREM-SE: se puderem comprar todas as faixas do album SEPARADAMENTE no itunes é melhor, pois daí conseguimos colocar todas separadamente no topo geral das músicas enquanto simultaneamente colocamos o álbum em #1 também :) #KCAArgentina #BTS #ARMY @BTS_twt;Positivo
@tedesss já ouvi falar bastante porém agr sossegou kkkk, melhorou mt e ta bem amor, às vezes n sei se tenho opinião formada devido a algumas atitudes mas gosto delx msm assim :);Positivo
Quase tudo em ordem :);Positivo
@aninhaperales aiiiii muito obrigada :)) já to c sdd de vc;Positivo
@Iestrsde ah, eu também tinha medo de perder tudo kjks, mas fica tranquila, só não perde a senha da conta, q ai caga tudo :);Positivo
@cutietaepie estou disponível e não precisa pagar :);Positivo
@amariacenas Obrigado. :);Positivo
@eudookie Mas eu já a estou em tratamento e graças a Deus está recuperando, infelizmente não o vai ser a tempo da formatura, mas tudo bem, não tá sendo o mais importante agora :)))(;Positivo
Não basta ter um dia ruim, tem que ter blitz parando o Uber pra fazer teste do bafômetro :);Positivo
ta chegando o dia de eu confessar oq eu tenho sentido e feito de fevereiro até hoje pra minha médica, tô pronta pra começar a tomar remedinhos :);Positivo
A questão não é essa. A questão é o facto de umas vezes aparecer de uma forma e outras de outra :) https://t.co/ykdlwR93sW;Positivo
@Ana_Clara_Roriz @maria_caneva Vou ver ela dia 31 :);Positivo
@ELLEDORAD0 now? :D SJDFHSDBF;Positivo
Uma cia mt top pra noite e com um sorriso infinito que contagia todo mundo :) nos conhecemos nos bdays da mirela e agora que a gente voltou a se falar haha eu espero que a gente venha só a se aproximarrrr;Positivo
Parabéns você entrou para o IFF! Faça a inscrição agora e ganhe problemas infinitos de brinde! :D;Positivo
@AMBIEBERGIRL adoraria algum dia poder ler algo seu, não desiste não, mana :);Positivo
@buldogues sim, isso mesmo, obg :D;Positivo
@Ana_Clara_Roriz @maria_caneva Eu tenho um vínculo mais importante com ela do que apenas amiga de escola, no qual estamos contruido a muito tempo e nisso tenho dedicado e irei dedicar toda minha vida, dscp mas isso é só questao de tempo, :) quando a gnt m;Positivo
"@AbelhaOxigenad_ ""menina de 15 anos adota uma garota de 14, entenda o caso"" mas o lance de paris com os gatinhos e fanfics ainda tá de pé :)";Positivo
oi migo, captei sua indireta :);Positivo
@DarqueHu3 se serve de consolo eu leio :P;Positivo
Tava gatinha hoje — obrigada :) https://t.co/ZyhbDNJtrh;Positivo
@maria_caneva @Ana_Clara_Roriz Parei :);Positivo
Boaa noite galerinha :);Positivo
certo, obrigada :))) https://t.co/XzaTcVYbz1;Positivo
@coleciona_dor Sério?? Nossa eu me surpreendi legal com ele. Achei de mais :);Positivo
vou para o inferno :);Positivo
@xxtthorn pode deixar também te amo meio metro :)))))));Positivo
@UbisoftBrasil espero que no próximo patch, esteja arrumado esse ping de 150 no SBR :);Positivo
O bom de você ter decepções, é que você aprende que a vida não é um morango e que a gente tem que agir com inteligência :);Positivo
N sei achei que tava incomodando :P — claro que nao https://t.co/u9hFQiNeBc;Positivo
@kccgnroses Acho q ja mataram o desgraçado... :) https://t.co/WapB2LKgzJ;Positivo
"@marcenho_ ai eu nn sei explicar mas se tag polemica q vc diz for algo relacionado a opinião das pessoas sobre algo ou alguém um ""A"" q vc falar pd gerar intriga ai sla, nn acho interessante, nem p vc nem p canal De qq forma, vc decide, o canal é teu nenê ";Positivo
@flopadoney @cobr4tan vai no mercado e faz o teste amore :);Positivo
Só porque mando snap de boa noite não que dizer que vá dormir :);Positivo
@pjminut eu sou mesmo :);Positivo
tô uma falta de ar crítica vei :p;Positivo
O João foi mesmo querido para mim agora, juro :));Positivo
eu tecnicamente terminei o trabalho só falta colocar as figuras e fazer introdução e conclusão n vejo a hora de entregar pro professor : ) https://t.co/ZZNUjRxVjG;Positivo
Eu não aguentava mais comprar cabo de iPhone, pensei, vou comprar um original pra não me incomodar mais. Veio estragado. :);Positivo
@borcardd @vasngogh Ela vai ficar mais linda ainda dps de ter o olho roxo :);Positivo
como é namorar o cara mais bonito dessa cidade? — N é difícil pra menina mais nonita da cidade :) (isso é um deboche obg) https://t.co/J7hHam3Iw1;Positivo
não to mto na pegada de abrir live, to editando um video aqui de repente role uma stream na madruga :) https://t.co/jT5XiLg3h0;Positivo
@lararcampoos não é pra mentir :);Positivo
o ruim de estar muitíssimo feliz é que quando a tristeza bate a queda é gigante :);Positivo
Quem se oferece como tributo pra ir comigo nessa estreia? :) https://t.co/OfB0N2hmDO;Positivo
O segredo não é correr das borboletas, e sim cuidar do jardim para que elas vem até você :);Positivo
Na moralzinha, pra fechar o domingão :) https://t.co/zrGBs4Dbr6;Positivo
@writecamzi Falta pouco para as proximas férias miga :);Positivo
Eu sou apenas um bb que necessita de carinho e atenção da @DuhHoseok07 Aí ela tá com sono e me da vaco Vou me lembrar disso na hora de dormir enquanto eu choro :). https://t.co/LjGbCSXtai;Positivo
Olar Itajubar :);Positivo
@manuhtavares @Uber_Brasil More, mas tem que estar no aplicativo, preciso da nota para apresentar no trampo :);Positivo
@softxuga parece os meus colegas de sala que apenas agora que conheceram o meme ranço, eles usam toda hora, já saturou também. :);Positivo
Só to postando msm pq meu cabelo tá lindo :) https://t.co/v458M2VDek;Positivo
@greeenarrrow Pelo que eu vi por enquanto é só rumor, mas torço pra ser verdade :-);Positivo
quando você tem q oferecer o q vc ta comendo/ quando a pessoa n aceita :) https://t.co/dfQTXrDsyR;Positivo
@alanadacl Tb serei bibi pra sempre e n nego q amo :);Positivo
@brabralu Ânimo menino, existem coisas maravilhosas na vida. :);Positivo
@Ana_Ingrid04 Foi mal, é inevitável, nada pessoal :D;Positivo
E hoje completa 5 meses da Fuyuki Locks! Eu não sei o que dizer, 400 seguidores e 5 meses de muito trabalho, carinho e amor :) |Bela |;Positivo
oi meninazzz :) https://t.co/al7QWj9grW;Positivo
Adoro ser ignorada :)))));Positivo
@ricardocdro Dei uma pesquisada tbm e realmente parece real, só não encontrei infos sobre as esculturas. Mas achei foda. Valeu por compartilhar a informação :);Positivo
Já sei q vou sair magoada disto mas yh. :));Positivo
Para nós...:D https://t.co/inpVLVeJHJ;Positivo
#100DaysOfCode Dia 1: ciclo de quatro pomodoros com uma super imersão em AngularJS nos principais pontos que o diferenciam do Angular 2+, o qual estou acostumada a trabalhar. Aproveitando o desafio para me ajudar com o TCC :);Positivo
muito obrigado :) — :)) mas é serio, pq?? https://t.co/xPFwU6IxZa;Positivo
@iuuhOliveeira Que ótimo isso :);Positivo
meu gato é mais que um animal de estimação pra mim, ele é como um amigo ou um colega de quarto. quando eu to triste ele sobe em cima de mim e deita, faz carinho e etc e quando ele tá triste eu compro sushi pra a gente comer :);Positivo
@Sasqua Valeu, Sasqua! Assim que der vou conversar com você sobre isso também. Agradeço mesmo :D Mas a real é que eu gosto MUITO da área de estudo da psicologia, mas abomino o trabalho. No jornalismo gosto muito da área de trabalho hahaha.;Positivo
@missmorenab Obrigado pelo carinho linda ¶:-);Positivo
@LeticiaShirakin @YouTube o perfil do twitter o link ta errado no youtube :);Positivo
@CarriloRenan Mas só de oferecer você já fez minha noite um pouco melhor. Valeu :);Positivo
@fykyuu eita hitou. parabéns :);Positivo
@buiuzada Vê oq vc pode fazer :);Positivo
Já pegou qnts na vida? — 1 :) https://t.co/537wBNUW32;Positivo
Oi bb onde tu moras? Que eu vo no resgati pá nois toma um banho de Chandon — kkkkkkk kkk cascavel :) https://t.co/eqstKPhN3H;Positivo
Liguei para o programa da TVI de adivinhar a palavra e ganhar prémio e passado 1 min , a minha tia estava a falar em direto com a apresentadora Conclusão : não acertou na palavra :);Positivo
Saskya e o q sua ? — Absolutamente nada :) https://t.co/Ftvv1GxzN1;Positivo
Se você não acredita ou tem alguma dúvida de que Lady Gaga influenciou uma grande mudança na indústria da música e impactou nos mais diversos cenários com o seu surgimento, favor ler este artigo. :) #TheFameTurns10 https://t.co/fRBdjxIsJB;Positivo
@ZeBeto10 então CAGA, n sejas como elas :);Positivo
@pchbeaa segui :);Positivo
@IsabelVictor8 @EmbassyCat Ok :) Boa sorte. Desejo mesmo a liberdade do Assange.;Positivo
@vera Nenhuma figurinha criada por uma corporação bate um singelo :);Positivo
@antoniaherbert_ :) namorada tua tu;Positivo
@izadrroliveira nossa vc mandando um 'que orgulho' pra foto da minha turma, eu chorei de emoção :);Positivo
@brunex_silva_18 Esta bem :)). Deitado também da?;Positivo
sorry gente ainda não li os livros mas isso eu já vou providenciar :);Positivo
Mira que beieza :) https://t.co/Bg0inPxjwK;Positivo
@radiobaitola Teve um momento que eu ~ fritei ~ na pista hahah foi show :);Positivo
@robdownn Você deve ser uma das melhores pessoas pra te acompanhar, afinal quando quero companhia também busco a tua. :);Positivo
eu e a juzo não somos mais amigas :) https://t.co/4gr5JfTVXU;Positivo
E vc nessa foto de capa :p? — Não https://t.co/dfR8ATo1pa;Positivo
Lindinha! — Obg :) https://t.co/VRQNbGk72Y;Positivo
@detremura EU AMO CUSCUZ ?? só quem ama curtindo aqui que vou seguir todos :D #Detremura #Detremura #DomingoDetremuraSDV;Positivo
cheirinho de nilo na minha roupa :-)));Positivo
achei fofo curtam ai :) https://t.co/lF40vnJZmI;Positivo
gente lê a continuação de para todos os garotos que já amei é muito fofo também, tem mais dois livros :);Positivo
@larriesnake Boa sorte ?? Contudo, acredito que você consegue :);Positivo
oi, mudei de ideia não quero te dar um bjinho, quero dançar com você :) — ai que fofo vamos dançar sim juntos neném https://t.co/cvO31hEeci;Positivo
@Quarbie O problema é que adaptar honoríficos é um PESADELO, e o resultado pode acabar tão estranho/artificial quanto. E é inegável que vc perde muita coisa se decidir só tirar (sem adaptar). É por coisas assim que eu sempre prefiro as coisas na língua or;Positivo
@izadorabck oh, iza! precisa de indireta não, é só falar numa boa, como falei com vc. diferente de vc, eu não critiquei seu gosto, eu falei sobre uma preferência minha. eu sei que vc é novinha, mas dá pra agir com um pouquinho de maturidade às vezes :);Positivo
Tô apaixonada :);Positivo
Boa noite :);Positivo
pq vcs nao falam cmg? eu sou tão legal :);Positivo
vou te dar uma dica: 3°Eno haha :D — Caraí vou ficar no pente fino agora shshshshsh https://t.co/w3EB7jCFbU;Positivo
@inescst24 Eu arrisco-me baby :);Positivo
todo mundo gosta de dormir pq é uma amostra grátis de como é morrer :);Positivo
@softxuga esse meme já saturou :);Positivo
@chrno_schweppes I don't know eu também serei ótima :);Positivo
aí to tão feliz pelo noah ter ganho o reconhecimento que ele merece :);Positivo
Esperando ansiosamente pelo término de vocêssss — esperando ansiosamente pra vergonha aparecer nessa sua cara :) https://t.co/VNt65f5F4s;Positivo
Hoje descobri que a @analaura_vianna esta trabalhando :) , vou ganhar uma camisa do Palmeiras no meu niver ??;Positivo
@XadrezVerbal O poderoso chefão, todo o contexto da época relacionado a máfia e imigração me parece bem interessante, :);Positivo
@alicetatianna @Klausitox HAHAHAHAHAHA oq vc quis dizer com isso menina?? :P;Positivo
Madeiraaaaaaaaaaaa sdds — oiiiiiiiiii, sdds :) https://t.co/SxkGqg9oty;Positivo
@fael_fr22 @aabn1405 Victoria mulher obrigado por ter criado o BBL, apesar de tudo, fiz muitos amigos de verdade nesse grupo. :);Positivo
@skfwlix ta linda :);Positivo
mentira dele eu sou mto bem humorado e feliz com a vida :D:D:D:D https://t.co/TTHU0XikUH;Positivo
Vamos sair cmg? Adivinha: gosto de sair todo dia, fumar narguille e gosto de vc :) — se vc gosta de fumar narguile eu nao gosto de vc https://t.co/yCAdyQZNqi;Positivo
@IEndressa Blzzz, adoro polêmicas :);Positivo
Estamos recebendo muitas mensagens perguntando das camisetas do @CNCOmusic. No momento as unicas camisetas que temos em estoque sao essas aqui. Para comprar envie e-mail para portalreggaetonbrasil@gmail.com :) https://t.co/sYGovLe9mI;Positivo
Eu tenho uma amiga que nós faz tudo que esses namoros faz ! E ainda posso pegar outras pessoas de boa porque nós não namora ! E só se trata como namorados mesmo e nós é mó feliz da vida :);Positivo
mandem maaaaais :) https://t.co/5ToOGnxzXS;Positivo
@umasarradora Mas se você acredita que irão montar uma tenda na praça mais próxima e simplesmente distribuir armas, quem precisa de exames médicos é você, e não quem defende o porte de arma :);Positivo
por ligação se n for pedir mto :);Positivo
Bautismo en Carajao ¡Gloria a Dios! :) EU + 1 na Missão de Multiplicar https://t.co/eDPXj7fyxy;Positivo
@IsabellaLim4 obrigada meu bb, sério :);Positivo
@maripimentel Olha os gatos Mari :) https://t.co/CAH8x5M2e0;Positivo
"Hey @bossasuke eu tive uma ideia! Como o Clã do Dragon Crystal tá cheio, eu poderia criar um ""Clã Secundário"" já que tenho vip :D";Positivo
Passaria seu WhatsApp? — eu nao costumo passar, mas dependendo da pessoa eu passo :p https://t.co/1tRCnxwYNC;Positivo
Tive gd ataque de espirros e agora tou a pingar do nariz, odeio a vida :);Positivo
@markusvini Duas do la la land que viraram uma no final :P;Positivo
se amanhã vierem de gracinha eu vou mandar tomar no cu :);Positivo
@_ThawanyVotri fé nas maluca HAHAHAHAHA :);Positivo
Eu doido pra sair ontem aí meu primo no barzinho Indie -Ah primo não te convidei pq achei que tu não gosta de Indie, e já tocou tanto Florence. VIAAAAADO EU AMO FLORENCE ?????? E aí eu bloquiei ele :);Positivo
@yaya_mg Hahahaha vc agora sacou minha sensibilidade :);Positivo
lindo igual você :) (ou linda no caso, não sei, buguei ah deu pra entender que eu te chamei de linda né) — aaaa obrigada, sao seus olhosss https://t.co/yxNoDDYM0e;Positivo
Meu lindo ele é o meu grande amor :-) ???? Palavras não expresão o tamanho do meu amor por ele.;Positivo
@gitexsc Obrigado!! Irei assistir :);Positivo
Pensa num jantar bom aqui no Sushi Hokkai em Foz. :D #sushi #culinariajaponesa https://t.co/ItNP3IXXDi;Positivo
amanha vou treinar, gr8 :);Positivo
Tirei print a uma história do ig sem querer :))));Positivo
Tá namorando ou ficando com alguém? — To :) https://t.co/u0ixUMR97C;Positivo
@CissaCortez Porque sushi sozinho se come por dois amiga. Quiçá por três ou quatro. :P;Positivo
E amanhã já é segunda... e realmente é, mas é um novo dia, uma nova semana, um novo começo para as coisas que tiveram que ter um fim. Lembre-se que a tempestade passa e o mar acalma. Nada fica ruim para sempre. :) Uma boa noite e boa semana para todos nós!;Positivo
não esqueço de ngm :( :);Positivo
@HeronValadares7 precisando eu tô aqui :);Positivo
fora que esqueci de marcar o médico :);Positivo
Boa noite a todos... vou ver a quarta temporada de Better Call Saul, que voltou. Quem nunca viu, assista. :);Positivo
@sara_henz ah não): ):;Positivo
Vontade de ligar pra minha tia e falar: - Oi tia,tô indo morar com a senhora aí no RJ. E esquecer tudo que aconteceu até aqui :);Positivo
@_pinheira @estocastica tenho prints :P ser chamado de insuportável é mais tri :P;Positivo
ps: o vídeo não é meu, mandaram em algum grupo que eu tava, se o dono ver me avisa :);Positivo
@LeticiaShirakin Já tomei :p;Positivo
Tenho de acordar as 7 da manhã e ainda n tenho sono :));Positivo
Hellooo replayers ? houve algumas alterações nas políticas da loja em relação à produção e envio das encomendas :) dêem uma olhada https://t.co/cEWmTCpDJm;Positivo
@elxxp Thanks e qualquer cena é só dizeres :);Positivo
sempre tento te ajudar da melhor forma possível, e amo saber q tu confia em mim o suficiente p tu contar teus problemas p mim :) teamo, foi maravilhoso ter entrosado contigo, tu é incrível e sdds linda;Positivo
@gcfdate quinto tbm :);Positivo
NUNCA QUE ALGUÉM VAI ME QUERER INCOMODANDO KKKKKKKKKKKKKKKKK @Malu_BTS__ sabe como é :) https://t.co/eQwlKaaZTx;Positivo
Busco mecenas para show de salsa :);Positivo
@c1belle Eu amo muito viver num mundo sem insetos, mas tem que dedetizar todo ano senão elas aparecem. Normalmente dedetiza o prédio inteiro de uma vez :);Positivo
nem to com vontade de quebrar tudo :)))))));Positivo
Live tá melhor que o Fantástico @wesleyol ! Manda Salve :D;Positivo
@MagdaBVendetta Disponha :));Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Bundas... kkkkkkk, zoando. Escolheria Temaki sem arroz! :D https://t.co/V52sIfUeFu;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — :) https://t.co/n9MiHs1lvh;Positivo
@rafaelcoala entendi :/ mas pode rolar de cada um levar algo, nois faz a festa :);Positivo
o frias mandou-me mensagem às 20h56 é 01h15 e eu só respondi agora e porquê? não recebi notificação :))));Positivo
@lehprado18 @elanerocha Tadinho, ele é mt carinhoso e atencioso. Ontem, exausto, e arrumou tempo p os fãs. Nos acostumamos com ele fazendo mts lives! Nao dá mais! Agora trabalha mt. Precisa tempo para ele, para viver, namorar tb! :-) Eu que quero mudar, p;Positivo
Pfff levem-me ao sushi não aguento isto , amanhã :);Positivo
essa é pra você, FILHA DA PUTA que colou um chiclete verde neon na porta do meu carro, eu vou botar fogo na sua casa :);Positivo
meu whatsapp parou de mandar msg do nada :);Positivo
@_aifos__ Então se não são, not today :))));Positivo
@Rafael031314 @zlorran Em breve novidades :);Positivo
@liviaagallo não deixa nada nem ninguém abalar sua felicidade, linda! :);Positivo
@fernandoestat É super! Tem muita coisa super interessante culturalmente na ginástica :);Positivo
@purposeonyou manda foto que te ajudo :);Positivo
Gostei de um vídeo @YouTube https://t.co/mEBYPU6OZO DE MAÇÃ COM CANELA com CozinhandoComNane :);Positivo
Amei a investida trovão do pikachu no final :) https://t.co/BEtjj8aKoA;Positivo
nem acredito q a Ana Clara vai levar bolo pra mim amanhã :);Positivo
Somos duas :);Positivo
boa noite galera :);Positivo
Vai virar a mocinha da prisão :) https://t.co/du38HDmyxv;Positivo
Você é a minha melhor amiga, guess who :) — Essa eu sei que é pra sempre, porque puta que pariu. Te amo Monique, porra https://t.co/scO9zTjimw;Positivo
@falloutmariana Assim não!! :)) Assim...;Positivo
@britoreche Nunca conversei mas parece ser legal :);Positivo
Eu fiz um bolo que ficou o bicho :);Positivo
Que no meu caso é todo dia de semana :);Positivo
O meu dia melhorou com esta conversa :));Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Comida japonesa :) https://t.co/UU746gxc7y;Positivo
"Sou um ""quase ateu"", mas curto o lance de diversidade religiosa. Não me identifico com nenhum dogma, mas tem uns lances legais de acompanhar, como foi a missa de hoje com canto gregoriano. :)";Positivo
Final de semana muito top e aniver muito bem aproveitado :);Positivo
@najarrilla Sua vida vai melhorar :-);Positivo
(vou indicar séries em alguns casos :));Positivo
feliz que voltou com a pessoa que amava :) — Tbm to feliz demaisss https://t.co/j3hRNMESL3;Positivo
@giovanabs_ Ah, que bom! Qualquer coisa, conte conosco. :);Positivo
@K1NNGzz @mthehang @Adenauerr Se eu sou boostado porque eu nao fui banido 2:Nem lembro desse cara mas te dou certeza que pt eu nao tava e com certeza eu fiz algo pra atrapalhar ele agora para de encher o saco e ve se aprender a nao ser toxico 12 anos :);Positivo
